Estado,Sumatoria,Mediana,Varianza
Crackles,0.0001037965289604563,2.5352194839003813e-08,0.0014269098522362905
Crackles,9.874648590111082e-05,2.202893155139678e-08,0.0013109644943267136
Crackles,0.00010684646569634944,1.6639339036125717e-08,0.001400250264625726
Crackles,9.492561562698047e-05,1.9398480369191033e-08,0.0013276621778745537
Crackles,0.00010410629655337715,2.7180343506095565e-08,0.0013773802852006032
Crackles,0.0002119470389896796,1.887126434503235e-07,0.003708052277791498
Crackles,0.00022643817682394657,1.8198079508070664e-07,0.003778685440114455
Crackles,0.00019200974612381224,1.8502861739757092e-07,0.0033115466996778437
Crackles,0.00022825015666064024,1.5515210763025117e-07,0.003738312824931561
Crackles,0.0002023115729971413,1.7894909890056628e-07,0.0036326194885463407
Crackles,0.00022304638885245687,1.6578078082351438e-07,0.0037236694516384955
Crackles,4.04415910700325e-05,6.319731728138246e-08,0.0005992678322526098
Crackles,3.892762469021161e-05,5.9037608523351955e-08,0.0006197587915568182
Crackles,6.326988703732802e-05,9.099756031575075e-07,0.0014368489978959843
Crackles,5.2891663096911465e-05,7.356966287577712e-07,0.0012672541066384364
Crackles,4.7657337692085166e-05,8.180142714847362e-07,0.0011869156678446478
Crackles,6.300843981385851e-05,1.4509162866751644e-08,0.0007881659584699928
Crackles,7.10349418597372e-05,1.2738873674476495e-08,0.0008878389602685755
Crackles,7.39239706057731e-05,1.974208810621817e-08,0.0009238715844193567
Crackles,6.655484729624898e-05,1.2097466621941646e-08,0.0008095669232460551
Crackles,0.0001732523202980028,8.075148393522611e-08,0.002445293476736223
Crackles,0.00015882682403799015,1.3900057187862425e-07,0.0024862001868629934
Crackles,5.564507047456547e-05,1.7599313983778255e-08,0.0006704790900435371
Crackles,8.116507831904914e-05,1.1917279807978555e-07,0.001332658839906777
Crackles,7.399977878489101e-05,4.944269962457689e-08,0.001053439732040366
Crackles,0.00012853827041268067,1.0547581736167744e-07,0.0018307618505828687
Crackles,0.00010212925711246601,7.496454337042718e-08,0.0013604015545349147
Crackles,0.0001008362086895733,1.0423285367638887e-07,0.0015701285348329957
Crackles,1.5802725178185283e-06,7.00995689458585e-10,2.070807894715064e-05
Crackles,2.5813239369183813e-06,1.1043466472942835e-09,3.468139011891554e-05
Crackles,2.3140924934129093e-06,1.2867048012572736e-09,2.82900056913986e-05
Crackles,1.919723070693226e-06,1.3344626467785006e-09,2.506248987990025e-05
Crackles,6.704589635479187e-05,1.1155924019224355e-08,0.000771401206597845
Crackles,8.341777902559019e-05,1.575431576225122e-08,0.0010231945433692988
Crackles,4.102219859068087e-05,2.4571900538648955e-08,0.0005447317331238419
Crackles,5.9114084426507794e-05,2.3481466983040164e-08,0.0008324124811271781
Crackles,5.1303493241198285e-05,2.3683753564098376e-08,0.0006571722473154497
Crackles,7.042320097720217e-05,3.4390515767811876e-08,0.0009096261997145373
Crackles,7.50968721473095e-06,9.877854880302306e-10,8.750109019720543e-05
Crackles,8.89470015742245e-06,1.6525101932862344e-09,0.00010139000438016431
Crackles,1.2155902908997423e-05,2.587528555341207e-09,0.00014716833385745713
Crackles,1.3171965563601042e-05,2.2395291278375183e-09,0.00014749685607010356
Crackles,8.864911283762398e-05,7.880764624876624e-09,0.0010122763174594868
Crackles,8.101688422020382e-05,9.146672289409632e-09,0.0009355383180545898
Crackles,4.3337335856748786e-05,7.343619094205784e-08,0.0005952119714144734
Crackles,5.5936023528593205e-05,9.487143958767921e-08,0.0007085081267706949
Crackles,6.142476685961258e-05,9.840501050677011e-08,0.0008358146528020738
Crackles,5.5013644995216366e-05,9.92795994377102e-08,0.0007989601367167183
Crackles,2.8498101684985116e-05,8.672107648509082e-09,0.00035250394230263284
Crackles,2.7574959518969535e-05,8.35480816809167e-09,0.00034362971820665265
Crackles,2.969704566879557e-05,8.224486373922282e-09,0.00037182948015462234
Crackles,5.921053250796805e-05,1.455931137764025e-08,0.0007105318274080929
Crackles,4.2961688560962734e-05,1.1946546877696738e-08,0.0005424970887762316
Crackles,5.7852231524166485e-05,1.1575249326651147e-08,0.0007173267324404304
Crackles,5.766846980618519e-05,1.1278345358952948e-08,0.0006904693833036739
Crackles,9.049908104326832e-05,8.31234537677637e-09,0.0010345615047827764
Crackles,8.793854519162722e-05,7.950394483499229e-09,0.0010406382898125168
Crackles,9.142514733420205e-05,7.392144393770263e-09,0.001093332099140591
Crackles,0.00010500036929780393,7.830121545594472e-09,0.0012262852055261782
Crackles,0.00015442545869300597,5.8487375473458545e-08,0.001882707023185984
Crackles,1.231547625421838e-05,3.3919474242529956e-09,0.00016699136316875376
Crackles,1.240208229451025e-05,3.6369252798138983e-09,0.00016303357302419646
Crackles,0.0005408907123898588,1.0244233141258089e-07,0.0065027299462977785
Crackles,0.000532461728477733,1.067342153060184e-07,0.006820951055379794
Crackles,0.00041900552265007563,8.928256225533266e-08,0.004988655203852094
Crackles,0.0005441501490716591,1.0669701629806553e-07,0.006717122812793832
Crackles,0.0006756685453375928,1.4544562662682604e-07,0.008034125351469962
Crackles,7.656540198893963e-06,2.9274740560441883e-08,0.00012866189685066607
Crackles,9.046778625466785e-06,3.4880067752845177e-08,0.0001541236978962636
Crackles,6.102792161299965e-06,1.4181314393511184e-08,8.78742090772081e-05
Crackles,4.03901677634462e-06,1.527999721746629e-08,6.617933827798987e-05
Crackles,0.000160097418107493,5.88854229708791e-08,0.002037405866308245
Crackles,6.0463184782938815e-05,9.048343951923536e-09,0.0006979627449140523
Crackles,5.742756596244612e-05,1.1700029791096852e-08,0.0007339947781945213
Crackles,6.373909890222339e-05,1.0421293698423394e-08,0.0007279388581007544
Crackles,6.357971973543932e-05,8.028559580496668e-09,0.000719999572626791
Crackles,2.5869512558670375e-05,2.571854068720706e-07,0.0006360322455367802
Crackles,2.164192484085529e-05,1.6640990268249278e-07,0.0005920782003059032
Crackles,5.458282833228464e-05,4.953223619195816e-08,0.0007741253146318637
Crackles,5.7388393525483196e-05,6.217948076949648e-08,0.000823730457548472
Crackles,0.00021939985918383712,2.59612225362255e-07,0.0037194335703704512
Crackles,2.7915015743735725e-05,7.56561164002001e-08,0.0005492226300355223
Crackles,2.9133135716708342e-05,2.468125492483859e-08,0.0003963355748053365
Crackles,2.6852273332462332e-05,2.332823879493433e-08,0.00040221234971417476
Crackles,3.039669577557412e-05,2.694004820470051e-08,0.00041271037557319873
Crackles,3.7398273814677986e-05,2.417924660806203e-08,0.0005024424496105813
Crackles,0.00015498508847884435,1.3895403592042754e-07,0.0022063295016722722
Crackles,0.00013533727337866773,1.1320149639237955e-07,0.002063035955754996
Crackles,0.00014524258439937293,1.0583309651014095e-07,0.002091218841261371
Crackles,0.00017215375587356367,1.2905855440472353e-07,0.0025636184719238005
Crackles,0.0001492351021782785,1.2434891444375336e-07,0.002231560647011726
Crackles,0.00037347011013586884,8.071871053658323e-07,0.006797380998657922
Crackles,0.0003147849290060354,5.851339651032086e-07,0.005394526738936074
Crackles,0.000391196099069905,5.984538192243575e-07,0.006610039131476756
Crackles,5.010548820947472e-05,4.60699098188113e-08,0.0007155032222831671
Crackles,4.476309629855415e-05,2.958672563500442e-08,0.0006625223408233546
Crackles,2.9581435100337175e-05,1.6951114386910807e-08,0.00042932584119955255
Crackles,2.0677026954932126e-07,6.670452615948837e-10,3.5541805340142154e-06
Crackles,3.178861321354937e-06,8.752552461786762e-09,4.783633600128668e-05
Crackles,1.7199134079946361e-06,4.422009762410101e-09,2.4526349197788695e-05
Crackles,2.8925032582960406e-06,1.9251338568501527e-09,3.952461075861033e-05
Crackles,3.1709896483330258e-06,2.7334628471439094e-09,4.277147424996055e-05
Crackles,2.4934650699095285e-06,1.6300091611465433e-09,3.255797993192096e-05
Crackles,0.0001005440358959019,3.4933938924306956e-08,0.0012667233227319
Crackles,7.239394916965749e-05,3.1350698647095357e-08,0.0009710431087692575
Crackles,9.40183637270493e-05,3.776568253401323e-08,0.0011617921650278523
Crackles,8.418738283226633e-05,5.761065091598771e-08,0.0011078366032463347
Crackles,8.362732334250164e-05,6.109952423894427e-08,0.0010483688672304993
Crackles,0.00010376477497960621,1.2684690440916754e-07,0.001325692178322586
Crackles,9.74278206646137e-05,1.2305346561059008e-07,0.0013441773895087536
Crackles,7.486902061535048e-05,2.4709242696049018e-08,0.000995866608561447
Crackles,2.7839038609015167e-05,4.983853071045403e-09,0.00035190335323144413
Crackles,2.5177631835700503e-05,3.6681654212831098e-09,0.00030025907712948925
Crackles,3.4356593330588574e-05,7.109474843240354e-09,0.00042249564879830013
Crackles,2.4520938984505725e-05,5.631351146735756e-09,0.00031362723079435154
Crackles,3.27525619108291e-05,7.951932062189083e-09,0.00039772109569296134
Crackles,0.0003378712894738446,1.3277956180273582e-07,0.004215253457761261
Crackles,0.0003659184897402179,1.5871078465718635e-07,0.004647688621468878
Crackles,1.5622482061049218e-05,1.0524329572228458e-08,0.00023340240988198421
Crackles,1.6259420585649734e-05,1.2576369079855502e-08,0.00024657799527737695
Crackles,1.4129338024211677e-05,6.8832506933313195e-09,0.00021083414589261146
Crackles,1.2195877749314974e-05,1.150443425000545e-08,0.0001863680892698412
Crackles,4.723991990372102e-06,2.5311649525051836e-09,6.489090138801319e-05
Crackles,5.644072951646156e-06,4.242234012709084e-09,7.696066909494503e-05
Crackles,2.038091325619381e-06,1.7105957288314778e-09,2.7389291567168756e-05
Crackles,1.567913148613205e-06,1.7467836659382078e-09,2.2910347305638207e-05
Crackles,2.685646588760442e-06,2.3549884867461106e-09,3.4882601580347077e-05
Crackles,2.033099094728924e-06,2.2581937948563436e-09,2.9570096887187238e-05
Crackles,2.5082632790500724e-06,2.7357828394021772e-09,3.34563373343019e-05
Crackles,2.693032820456666e-06,1.7908423629694772e-09,3.629832344914784e-05
Crackles,3.3380752392780618e-06,2.8297379280417168e-09,4.4640182238004716e-05
Crackles,3.079478617304569e-06,2.3918375733804353e-09,4.251766189189637e-05
Crackles,4.2345023062832076e-06,3.2299327630996576e-09,5.6493745846858e-05
Crackles,3.938397153779439e-06,2.2892476320968157e-09,5.173061975841895e-05
Crackles,3.0406054167725986e-06,2.880828548994623e-09,3.987871341573126e-05
Crackles,3.58026612863627e-06,3.191302720028701e-09,4.8031130995127344e-05
Crackles,3.186917279343659e-06,2.66266670658413e-09,4.318292839028304e-05
Crackles,2.5229337590916496e-06,3.089079710795649e-09,3.634972726264154e-05
Crackles,2.887684191892638e-06,2.987388601105934e-09,3.9666997437950976e-05
Crackles,2.638436826562928e-06,3.175963494719292e-09,3.7679676550906074e-05
Crackles,4.428890469102052e-06,2.8572060225096233e-09,5.773161342702522e-05
Crackles,2.699280107893124e-06,2.520447001120324e-09,3.7857120781508927e-05
Crackles,2.186577472186738e-06,2.320469567078237e-09,3.438110683811495e-05
Crackles,2.7072219782340267e-06,1.9997735745265573e-09,3.8051058201725095e-05
Crackles,7.612522258857932e-06,3.609311338590073e-09,9.52538775641045e-05
Crackles,8.003231637930655e-06,3.3065202892264783e-09,0.00010117296703642656
Crackles,1.1196055376061893e-05,3.688130853308466e-09,0.00013508493636924234
Crackles,6.52185520839273e-07,2.955763906126461e-09,1.0031983278728915e-05
Crackles,6.630961914648883e-07,3.4361574013167692e-09,9.93046823755457e-06
Crackles,5.747409750673446e-07,1.0971091991358129e-09,7.193055310249529e-06
Crackles,4.0220626198210404e-07,7.668781615997535e-10,5.132360216801874e-06
Crackles,8.675739323806071e-07,8.204552210331437e-11,9.83498482174804e-06
Crackles,4.621038381862566e-08,5.175546008026851e-10,1.4140433458538932e-06
Crackles,4.3188991458608755e-08,3.7954683077076833e-10,1.2323796277290607e-06
Crackles,2.088077061486933e-06,3.956234259125576e-09,3.08830657480261e-05
Crackles,1.134956738904426e-06,1.763713773797018e-09,1.6246074947977793e-05
Crackles,9.87846136721519e-07,2.0124575264994104e-09,1.4458374277177653e-05
Crackles,9.657041284172076e-07,2.094609146269333e-09,1.5313499895158675e-05
Crackles,1.1365856196955643e-06,2.1039514741919153e-09,1.7596415180840332e-05
Crackles,6.911224064102523e-07,1.6427929446034627e-09,1.1621936420116492e-05
Crackles,1.6107151341821006e-06,3.4564771231174887e-09,2.4892763664674603e-05
Crackles,1.562824729131615e-06,2.83764722498481e-09,2.3803420267718052e-05
Crackles,1.400892432769215e-06,2.101085991559272e-09,2.070977570214657e-05
Crackles,1.5304791483247566e-06,1.9738980026629568e-09,2.184143333378102e-05
Crackles,1.290808353783502e-06,1.957093598680534e-09,1.9568321392588988e-05
Crackles,1.923866769308475e-06,3.041904099981725e-09,2.7885238869328317e-05
Crackles,1.5746551823776003e-06,1.727575326902856e-09,2.2714711627787615e-05
Crackles,1.6452312652288833e-06,8.0042408680112e-10,2.2005283853243997e-05
Crackles,1.0975172051132755e-06,4.746737150214644e-10,1.485213913415047e-05
Crackles,9.743193840441992e-07,5.218047077944175e-10,1.3776063422000209e-05
Crackles,1.0465367926889829e-06,4.920608990340779e-10,1.4278433442580325e-05
Crackles,1.0528389457810908e-06,4.92380551689642e-10,1.4811044536633027e-05
Crackles,9.6452014951027e-07,6.198332091432656e-10,1.4912973311944527e-05
Crackles,6.845271691970561e-07,3.5378220378678106e-10,1.0244102662897708e-05
Crackles,1.036808505143565e-06,4.702401179499495e-10,1.482515902038066e-05
Crackles,9.704193415260992e-07,4.697197453106192e-10,1.3945332755835447e-05
Crackles,1.0751296009166126e-06,2.283944394429007e-09,1.6442578676620022e-05
Crackles,8.001676531630904e-07,1.4854013611361619e-09,1.1412407779804957e-05
Crackles,6.928161688632947e-07,1.2108611444960592e-09,1.016008295208387e-05
Crackles,5.923467470371201e-07,1.148589976080655e-09,9.338975678225144e-06
Crackles,1.0234680210404083e-06,1.5489080881189348e-09,1.4542942500086527e-05
Crackles,7.580687733134846e-07,1.081406373310446e-09,1.102543049829402e-05
Crackles,1.024328141339493e-06,1.1572650400313358e-09,1.4563508594844768e-05
Crackles,8.113121062108952e-07,1.209961232203805e-09,1.1464492178985815e-05
Crackles,1.230815139549224e-06,2.057446919502524e-09,1.7585298083276092e-05
Crackles,2.371839495950842e-06,4.4079042332052216e-09,3.382394789067705e-05
Crackles,6.458839161950361e-07,3.842082160212316e-10,8.712967665744755e-06
Crackles,6.237384738097667e-07,3.5290546408292676e-10,9.215872502954574e-06
Crackles,1.4115315667565087e-06,4.408752280614766e-10,2.0324120277253693e-05
Crackles,1.3144627983499995e-06,4.283580024283735e-10,2.0461081737225233e-05
Crackles,1.2509525349830948e-06,3.0959082314887165e-10,1.8141926242520465e-05
Crackles,9.277979032680389e-07,4.027652831807525e-10,1.3260545686752939e-05
Crackles,8.3123214882127e-07,3.933550504555844e-10,1.35923572130714e-05
Crackles,1.1111850736365834e-06,3.675607104307547e-10,1.59123718226056e-05
Crackles,4.609956928153655e-07,1.9320500442498375e-10,6.487865723019245e-06
Crackles,4.88618971914981e-07,1.7138301094768943e-10,7.027042584240042e-06
Crackles,5.237398720239333e-07,1.9006581710236803e-10,7.086414964145619e-06
Crackles,4.6812180438024555e-07,1.6725843526895882e-10,6.484710939363882e-06
Crackles,4.1981203497313563e-07,1.587191738915758e-10,5.943757918231865e-06
Wheezes,1.035194492749379e-06,7.032063499246212e-10,1.5008354971623995e-05
Wheezes,1.0787770427993413e-06,6.407409582503228e-10,1.428473695715379e-05
Wheezes,1.048765320405343e-06,7.878300051146038e-10,1.4705592403776605e-05
Wheezes,8.987881420005764e-07,6.609811328594115e-10,1.2073156295787796e-05
Wheezes,7.376678264326354e-07,8.474402934093465e-09,1.5671290964964954e-05
Wheezes,9.682231321000898e-07,1.1875411513041906e-08,2.2368363591639828e-05
Wheezes,9.987922676775652e-07,1.2386288279056527e-08,2.0374232054253426e-05
Wheezes,7.565932879409082e-07,7.736122858698778e-09,1.5678591973505278e-05
Wheezes,9.791839679888149e-07,7.245461734036428e-09,1.6359601287777754e-05
Wheezes,5.900387213390287e-07,6.0731461794625764e-09,1.231522701803863e-05
Wheezes,8.998783100046847e-07,1.1239415055948914e-08,1.953724856600205e-05
Wheezes,7.192456759766186e-06,7.138769158013489e-10,8.490205353287599e-05
Wheezes,1.443446854844134e-05,2.393230173403563e-09,0.00017022813905685349
Wheezes,1.5215347642985011e-05,2.334832058312428e-09,0.00017397206293369427
Wheezes,1.7064571473479664e-05,2.9230224410577475e-09,0.0002062490474001097
Wheezes,2.2320412777894442e-05,3.683418676657735e-09,0.0002598179036918198
Wheezes,1.621528115026574e-05,2.1591727450240294e-09,0.00018628953155215298
Wheezes,1.5294053163923757e-05,1.823562128956281e-09,0.00018164214767721917
Wheezes,0.00013145072920221166,4.721890042633157e-08,0.001681007575987819
Wheezes,2.3136168917090527e-05,1.3182846849779698e-08,0.0003169010342530169
Wheezes,3.3678071356342396e-05,2.136404569418326e-08,0.00042716156561467783
Wheezes,3.9674058692792935e-05,1.7111621029869313e-08,0.000500142939196218
Wheezes,3.168740787193455e-05,1.8170769466492166e-08,0.00040485838535414705
Wheezes,3.1980748591267535e-05,1.2637194592393176e-08,0.00039867166188363364
Wheezes,1.692477953128804e-05,2.031404291880929e-08,0.00023469241361455116
Wheezes,1.809891255203525e-05,1.8345573177255505e-08,0.00024304552692721822
Wheezes,9.38200384071214e-06,1.719944873965008e-08,0.00014371357803462116
Wheezes,1.2899916281327477e-05,1.7793638903877908e-08,0.0001762566256284385
Wheezes,1.2280757967357157e-05,2.0674597308517883e-08,0.00017960919136725983
Wheezes,0.00018167318951328571,3.522511915849678e-07,0.0027469698074753827
Wheezes,0.00015286763500169454,2.6583065844571276e-07,0.0022714098475703683
Wheezes,6.9701967631755035e-06,3.1031579178404214e-08,0.0001413149692649
Wheezes,7.771353792832103e-06,1.0706626444037638e-08,0.00012078404567424354
Wheezes,6.798505887424112e-06,8.077730970984158e-09,0.00010761549489232344
Wheezes,3.2877619642076173e-06,6.493754459626033e-09,5.0828692508031823e-05
Wheezes,3.6039387806871567e-06,8.263191489679468e-09,5.465199780581384e-05
Wheezes,3.947847893486794e-06,8.049939603409286e-09,6.0602607831738006e-05
Wheezes,4.457200359963994e-06,8.281461861508783e-09,6.290376025182753e-05
Wheezes,4.610306005174544e-06,6.76430424042161e-09,7.124168048881179e-05
Wheezes,5.117405281294198e-06,8.583780518246405e-09,7.303812069158104e-05
Wheezes,7.443822957033052e-08,1.2795887873351826e-10,1.0267768962657298e-06
Wheezes,7.499976926929892e-08,1.1064327108757029e-10,9.954819056005406e-07
Wheezes,6.169406215155294e-08,1.1785990856857779e-10,8.221591024576024e-07
Wheezes,5.683726618194993e-08,6.198819194816483e-11,8.087430567175714e-07
Wheezes,7.935407880663411e-08,1.2328655888596445e-10,1.0967068530880448e-06
Wheezes,2.2148546140054245e-06,1.6198757249320195e-09,2.7603177202159467e-05
Wheezes,1.7493833468635502e-06,1.8355355984822486e-09,2.22142728368066e-05
Wheezes,1.7770344245081974e-06,1.997177509525121e-09,2.1923793546816135e-05
Wheezes,2.9456532317770607e-06,1.0276276034023367e-08,4.135895148411378e-05
Wheezes,3.2042697436912915e-06,5.127886840591435e-09,4.058073222790327e-05
Wheezes,2.364321691977899e-06,2.209818451274962e-09,2.8773328760415715e-05
Wheezes,2.1017512985000168e-06,3.379624508174373e-09,2.671633099585337e-05
Wheezes,2.1477400054838226e-06,3.1978156999719564e-09,2.7243067747450573e-05
Wheezes,1.9895358997412657e-06,3.372776700107869e-09,2.6372521394414535e-05
Wheezes,1.6183859785445427e-06,2.3675585253428564e-09,2.0548736997003787e-05
Wheezes,1.5722583855763294e-06,1.821120971705717e-09,2.049916904360599e-05
Wheezes,5.890780504506373e-05,2.973232439301456e-07,0.001085154664961741
Wheezes,0.00013220983320201587,1.4439129268621306e-06,0.0032992420858724476
Wheezes,1.9620396995161796e-05,5.846066366287507e-08,0.00030575389437874286
Wheezes,2.470327651107894e-07,3.5228094430622337e-10,4.274929022682334e-06
Wheezes,3.3063344538507933e-07,4.4579348932941843e-10,5.0881041445441105e-06
Wheezes,1.7731083407196774e-08,4.567525363825993e-10,7.044356593406261e-07
Wheezes,1.0537737642701104e-08,2.3588065944079484e-10,3.4528238764876054e-07
Wheezes,8.377644381875556e-09,5.508750026624302e-11,1.5756330943580012e-07
Wheezes,1.0876186658951578e-08,7.140245474284124e-11,2.1272662114641001e-07
Wheezes,6.013928144568296e-09,3.205420376389966e-11,1.1375232903517074e-07
Wheezes,4.9723780021506775e-06,3.916856900804837e-08,8.768696459468073e-05
Wheezes,2.43992440813035e-06,1.515919802603109e-08,4.199550920763539e-05
Wheezes,2.775525006394121e-06,2.992724314134688e-08,5.82710785753687e-05
Wheezes,8.874302122838422e-07,3.3881504578538543e-10,1.1400060713186922e-05
Wheezes,1.1649139200129536e-06,3.1986875773651374e-10,1.4716333807720642e-05
Wheezes,1.82705798002427e-06,4.246943879205228e-10,2.2588401052495238e-05
Wheezes,1.853001031917203e-06,3.3768104233968137e-09,2.4518549166427076e-05
Wheezes,2.0355506681443626e-06,9.075305847517465e-09,3.324120661530782e-05
Wheezes,2.192909439151637e-06,8.986829331178403e-09,3.4183606739772344e-05
Wheezes,2.2736597124369304e-06,7.819967167763853e-09,3.171044985544924e-05
Wheezes,1.5982668616130869e-06,7.677862294216087e-09,2.4170085876618622e-05
Wheezes,2.591323159585597e-06,8.769958222705102e-09,4.00267563332687e-05
Wheezes,2.2797107317083267e-06,6.540413216692111e-09,3.4072710553296264e-05
Wheezes,1.5977209130933878e-06,9.562500472783576e-09,2.870383861470565e-05
Wheezes,1.9298787707665913e-06,8.312485171685169e-09,3.211609964845365e-05
Wheezes,1.6938275249640055e-06,7.892172196767258e-09,2.8307474798061892e-05
Wheezes,9.329712051164959e-07,2.7863295245698e-10,1.193144194451589e-05
Wheezes,1.7509748982612117e-06,3.7801730755687865e-10,2.1558714262605556e-05
Wheezes,4.4490427208651954e-05,2.1181017702053135e-08,0.0005611904617812074
Wheezes,2.164800851956913e-05,9.952112369708856e-09,0.00027305926276016506
Wheezes,2.2858420178813357e-05,1.0487214560542772e-08,0.00027958251264861947
Wheezes,5.706963845808018e-05,1.824343188686966e-08,0.0007031942154400227
Wheezes,5.670928576062237e-05,1.6185378698124178e-08,0.0007285771911799093
Wheezes,5.906348273116661e-05,2.2225134182725208e-08,0.0007137407773547476
Wheezes,5.970486492558924e-05,2.3134530870882607e-08,0.000743417273152046
Wheezes,0.00016363447521301202,5.40131066239375e-07,0.0026869907286756075
Wheezes,0.0001768481914791308,6.157295898390751e-07,0.0030738770606545383
Wheezes,0.00017414514096532484,6.486821948742651e-07,0.002768310617103985
Wheezes,0.0007337440396343356,1.1180360656988979e-06,0.010873035648438254
Wheezes,0.0007075943491411847,8.217530232542081e-07,0.01163879471208897
Wheezes,0.0007089666255855651,9.816331164367657e-07,0.010495009810927216
Wheezes,0.0005750151134685071,8.958724578675258e-07,0.00872152434841451
Wheezes,0.0008824283675756958,1.2489100651034981e-06,0.013559022605711141
Wheezes,0.0001555981181000487,4.2458825582008633e-07,0.0022607567119519605
Wheezes,0.0001323678239672288,2.427071679662047e-07,0.0018523091677686435
Wheezes,0.00011865232092284354,1.8028126762856106e-07,0.0015889236961038407
Wheezes,0.00014270840313910965,1.702711919885241e-07,0.0018043361158004085
Wheezes,0.000132277520471532,1.283124678712184e-07,0.0017062186341448781
Wheezes,0.00011094953053849128,1.428472131152776e-07,0.0015113047364664716
Wheezes,7.610063100307881e-05,1.4372939982291963e-07,0.0010243847200008818
Wheezes,0.00011177806344849112,6.331238108832273e-08,0.0013804038646985204
Wheezes,0.00010311646071598196,7.288024843509174e-08,0.0013324258768595153
Wheezes,8.808737624699787e-05,7.686393588900896e-08,0.0011171465159482946
Wheezes,0.00010477247761634864,6.257299321287288e-08,0.0013013587559562298
Wheezes,9.10595488347323e-05,5.205894317658111e-08,0.0011592602016223977
Wheezes,0.00012997566844501435,8.225475727259358e-08,0.0015818720567782852
Wheezes,9.245545708456189e-05,5.022074065850541e-08,0.0011787351551905642
Wheezes,2.2612379737237463e-05,1.970456293418011e-08,0.000282722007484434
Wheezes,1.256396786823013e-05,1.3142343431671715e-08,0.00016167914073007128
Wheezes,1.7311670122457603e-05,1.2713715202581602e-08,0.00020769836948636967
Wheezes,1.2742698733387889e-05,1.1554176661373242e-08,0.00017536722140761932
Wheezes,1.4023162442991776e-05,1.3235333571533163e-08,0.00017710473706161772
Wheezes,4.052013041601626e-05,3.639727710894826e-08,0.0005330694613646588
Wheezes,3.674334723219009e-05,5.005599615231913e-08,0.00047703830970097206
Wheezes,2.6821128924626508e-05,3.3707982826033803e-08,0.00035672547384525823
Wheezes,3.759071873053025e-05,3.718718590044926e-08,0.0004833769128276302
Wheezes,3.2784857785858535e-05,3.3556182520970054e-08,0.00043696306814821104
Wheezes,3.979320540363939e-05,4.471814500478562e-08,0.0005000724174079024
Wheezes,3.804496598916549e-05,2.9623827215409087e-08,0.00048606844941324743
Wheezes,0.000448450645588927,2.7060546919588483e-07,0.005919928049245834
Wheezes,0.00040341812380143585,2.756469003088099e-07,0.005208366366569261
Wheezes,0.000627003498290918,2.6892142778254567e-07,0.008050752265927576
Wheezes,0.0005172754508448307,3.1409953900348386e-07,0.006876342071899004
Wheezes,0.0006435786371932785,3.5612844707300273e-07,0.00837133009277946
Wheezes,0.0001274214740551965,3.3489669195435184e-07,0.0020149325552619225
Wheezes,0.00016309193114367538,2.7255540971453256e-07,0.0021736675769459175
Wheezes,0.0001175902163485191,2.3341258238778496e-07,0.0015487164902670673
Wheezes,0.00013116738506144254,2.692976869768822e-07,0.0017690318314145738
Wheezes,0.00017278156923989315,1.752716704029471e-07,0.0022403257592038734
Wheezes,0.00018806767757303282,1.4120624803370326e-07,0.0024531291397579015
Wheezes,9.870460885821502e-06,2.9853082401891354e-08,0.00017019240093813285
Wheezes,4.655735129898883e-06,1.8114583870163852e-08,9.060452519005655e-05
Wheezes,4.668721744489483e-06,2.0310089091455715e-08,0.00010934005647939499
Wheezes,4.1288603837479804e-06,1.700999690928072e-08,8.772411201027916e-05
Wheezes,4.662286505090819e-06,3.940404010473652e-08,0.00012173812778396501
Wheezes,2.6268841069061995e-05,7.715404950043319e-09,0.0003477570558857177
Wheezes,8.064817422400424e-07,5.737123733140564e-10,1.2363006577458665e-05
Wheezes,4.580464389627035e-07,4.0107243730412047e-10,7.6194430921583785e-06
Wheezes,0.0002070936260965257,1.446053038610449e-07,0.0029919677120497728
Wheezes,0.0002537377297694015,1.4454223753544678e-07,0.003425324792402624
Wheezes,8.438338504228646e-06,7.90103957523991e-08,0.0003423713854429045
Wheezes,1.0155212781802527e-05,8.75087523863128e-08,0.00037990130986120064
Wheezes,0.00022212115534513965,1.203638635296736e-07,0.0029175121413413815
Wheezes,0.00016356481083230174,9.670392881457522e-08,0.0021612575242985544
Wheezes,0.00022752169799813548,1.503869002843695e-07,0.0030242678510138585
Wheezes,0.00018847635706628512,1.3402021878179264e-07,0.0024847285321580896
Wheezes,0.00015794345664729614,1.2471618033015402e-07,0.0021973706307666877
Wheezes,0.00011092820674166618,1.1742043915735558e-07,0.0015853534831415362
Wheezes,3.212030072311465e-05,2.3504656392293682e-08,0.0004458881081270763
Wheezes,3.09470192671086e-05,1.9417152153482257e-08,0.0004163504146565149
Wheezes,2.3412364954399386e-05,1.814740794337354e-08,0.0003180660283672696
Wheezes,3.2474617696384176e-05,2.529433163664924e-08,0.0004376148882087673
Wheezes,3.0864726926848144e-05,2.305179796106142e-08,0.0004151501542486357
Wheezes,2.802921448898875e-05,2.2139706006902902e-08,0.00037707600152796927
Wheezes,5.8959954953905404e-05,1.206962609104337e-08,0.0007165483537571916
Wheezes,4.7524398593580316e-05,1.1034272823484299e-08,0.0006173654335935272
Wheezes,6.235828556019851e-05,1.6320722306625287e-08,0.0007889630954683391
